class,concept,relation,relation_direction,weight
wallet,hold,RelatedTo,class -> concept,0.3620000000000001
wallet,pocket,RelatedTo,concept -> class,0.3319999999999998
wallet,change,RelatedTo,concept -> class,0.2640000000000002
wallet,book,RelatedTo,class -> concept,0.2640000000000002
wallet,coin,RelatedTo,class -> concept,0.246
wallet,accessory,RelatedTo,class -> concept,0.2149999999999998
wallet,flat,RelatedTo,class -> concept,0.1920000000000001
wallet,checkbook,RelatedTo,class -> concept,0.1869999999999998
wallet,three,RelatedTo,class -> concept,0.181
wallet,keys,RelatedTo,class -> concept,0.1789999999999998
wallet,store,RelatedTo,class -> concept,0.169
wallet,case,RelatedTo,class -> concept,0.1680000000000001
wallet,put,RelatedTo,class -> concept,0.1600000000000001
wallet,place,RelatedTo,class -> concept,0.157
wallet,toast,RelatedTo,class -> concept,0.1019999999999998
wardrobe,bedroom,AtLocation,class -> concept,4.47213595499958
wardrobe,coat,AtLocation,concept -> class,2.82842712474619
wardrobe,closet,Synonym,concept -> class,2.0
wardrobe,furniture,IsA,class -> concept,2.0
wardrobe,armoire,IsA,concept -> class,2.0
wardrobe,clothing,PartOf,class -> concept,2.0
wardrobe,collection,IsA,class -> concept,2.0
wardrobe,costume,PartOf,class -> concept,2.0
wardrobe,department,RelatedTo,class -> concept,1.0
wardrobe,clothing,RelatedTo,class -> concept,1.0
wardrobe,theater,RelatedTo,class -> concept,1.0
wardrobe,chifforobe,DerivedFrom,concept -> class,1.0
wardrobe,closet,IsA,class -> concept,1.0
wardrobe,keep,RelatedTo,class -> concept,1.0
wardrobe,furniture,PartOf,class -> concept,1.0
wardrobe,large,RelatedTo,class -> concept,1.0
wardrobe,shirt,PartOf,concept -> class,1.0
wardrobe,office,RelatedTo,class -> concept,1.0
wardrobe,armoire,RelatedTo,concept -> class,1.0
wardrobe,closet,AtLocation,class -> concept,1.0
wardrobe,house,RelatedTo,class -> concept,1.0
wardrobe,house,AtLocation,class -> concept,1.0
wardrobe,chifforobe,RelatedTo,concept -> class,1.0
wardrobe,set,RelatedTo,class -> concept,1.0
wardrobe,rail,RelatedTo,class -> concept,1.0
wardrobe,movie,RelatedTo,class -> concept,1.0
wardrobe,robe,RelatedTo,concept -> class,1.0
wardrobe,bedroom,RelatedTo,class -> concept,1.0
wardrobe,department,RelatedTo,class -> concept,1.0
wardrobe,mansion,AtLocation,class -> concept,1.0
wardrobe,staff,RelatedTo,class -> concept,1.0
wardrobe,handbag,AtLocation,concept -> class,1.0
wardrobe,furniture,RelatedTo,class -> concept,1.0
wardrobe,clothing,RelatedTo,class -> concept,1.0
wardrobe,cabinet,RelatedTo,class -> concept,1.0
wardrobe,tall,RelatedTo,class -> concept,1.0
wardrobe,collection,RelatedTo,class -> concept,1.0
wardrobe,store,RelatedTo,class -> concept,1.0
wardrobe,closet,RelatedTo,class -> concept,1.0
wardrobe,building,RelatedTo,class -> concept,1.0
wardrobe,bedroom,Synonym,class -> concept,1.0
wardrobe,costume,RelatedTo,class -> concept,1.0
wardrobe,closet,RelatedTo,concept -> class,0.2389999999999998
wardrobe,dress,RelatedTo,concept -> class,0.217
sink,kitchen,AtLocation,class -> concept,6.928203230275509
sink,water,AtLocation,concept -> class,4.47213595499958
sink,faucet,AtLocation,concept -> class,3.4641016151377544
sink,hot tap,AtLocation,concept -> class,3.4641016151377544
sink,house,AtLocation,class -> concept,2.82842712474619
sink,hair,AtLocation,concept -> class,2.0
sink,drop down,Synonym,concept -> class,2.0
sink,descend,MannerOf,class -> concept,2.0
sink,sag,MannerOf,concept -> class,2.0
sink,settle,Synonym,concept -> class,2.0
sink,move,MannerOf,class -> concept,2.0
sink,slump,Synonym,class -> concept,2.0
sink,subside,MannerOf,concept -> class,2.0
sink,dip,Synonym,class -> concept,2.0
sink,subside,Synonym,concept -> class,2.0
sink,drop,Synonym,concept -> class,2.0
sink,slump,Synonym,class -> concept,2.0
sink,move,MannerOf,class -> concept,2.0
sink,settle,MannerOf,concept -> class,2.0
sink,swim,RelatedTo,concept -> class,1.0
sink,cup,AtLocation,concept -> class,1.0
sink,sag,RelatedTo,concept -> class,1.0
sink,apartment,AtLocation,class -> concept,1.0
sink,dip,Synonym,class -> concept,1.0
sink,vessel,RelatedTo,class -> concept,1.0
sink,pocket,RelatedTo,class -> concept,1.0
sink,billiards,HasContext,class -> concept,1.0
sink,sile,RelatedTo,concept -> class,1.0
sink,archaic,HasContext,class -> concept,1.0
sink,bowl,AtLocation,concept -> class,1.0
sink,liquid,RelatedTo,class -> concept,1.0
sink,overflow,AtLocation,concept -> class,1.0
sink,descend,RelatedTo,class -> concept,1.0
sink,channel,RelatedTo,concept -> class,1.0
sink,slang,HasContext,class -> concept,1.0
sink,dish,AtLocation,concept -> class,1.0
sink,sag,RelatedTo,concept -> class,1.0
sink,home,AtLocation,class -> concept,1.0
sink,subside,RelatedTo,concept -> class,1.0
sink,descend,Synonym,class -> concept,1.0
whistle,whistling,Synonym,concept -> class,2.0
whistle,travel,MannerOf,class -> concept,2.0
whistle,walk,HasSubevent,concept -> class,2.0
whistle,sound,IsA,class -> concept,2.0
whistle,move,MannerOf,class -> concept,2.0
whistle,sound,MannerOf,class -> concept,2.0
whistle,sound,MannerOf,class -> concept,2.0
whistle,signal,IsA,class -> concept,2.0
whistle,sign,MannerOf,class -> concept,2.0
whistle,whistling,Synonym,concept -> class,2.0
whistle,sing,Synonym,concept -> class,2.0
whistle,whistling,RelatedTo,concept -> class,1.0
whistle,firework,RelatedTo,concept -> class,1.0
whistle,toot,RelatedTo,concept -> class,1.0
whistle,device,IsA,class -> concept,1.0
whistle,toot,RelatedTo,concept -> class,1.0
whistle,drill,UsedFor,concept -> class,1.0
whistle,whistling,FormOf,concept -> class,1.0
whistle,whistly,RelatedTo,concept -> class,1.0
whistle,whistling,DerivedFrom,concept -> class,1.0
whistle,whistling,FormOf,concept -> class,1.0
whistle,whistly,DerivedFrom,concept -> class,1.0
whistle,mouth,RelatedTo,class -> concept,0.621
whistle,dog,RelatedTo,class -> concept,0.286
whistle,music,RelatedTo,class -> concept,0.2240000000000002
whistle,instrument,RelatedTo,class -> concept,0.2139999999999999
whistle,small,RelatedTo,class -> concept,0.2139999999999999
whistle,lip,RelatedTo,class -> concept,0.2109999999999998
whistle,noise,RelatedTo,class -> concept,0.2109999999999998
wok,fry food,UsedFor,class -> concept,2.0
wok,pan,IsA,class -> concept,2.0
wok,oriental,RelatedTo,class -> concept,1.0
wok,dry pot,RelatedTo,concept -> class,1.0
wok,stir fry,RelatedTo,concept -> class,1.0
wok,pan,RelatedTo,class -> concept,1.0
wok,kadhai,RelatedTo,concept -> class,1.0
wok,kawali,RelatedTo,concept -> class,1.0
wok,stir fry,RelatedTo,class -> concept,1.0
wok,dish,IsA,class -> concept,1.0
wok,cook,RelatedTo,class -> concept,1.0
wok,karahi,RelatedTo,concept -> class,1.0
wok,pan,IsA,class -> concept,1.0
wool,sheep,RelatedTo,class -> concept,15.41414934402804
wool,sheep,RelatedTo,concept -> class,10.907245298424346
wool,material,RelatedTo,class -> concept,8.11147335568576
wool,fur,RelatedTo,class -> concept,7.241270606737466
wool,cloth,RelatedTo,class -> concept,6.093274981485736
wool,sheep fur,RelatedTo,class -> concept,5.829236656715869
wool,clothing,RelatedTo,class -> concept,5.744910791300418
wool,hair,RelatedTo,class -> concept,5.334791467339657
wool,sweater,RelatedTo,class -> concept,4.6488708306426405
wool,fiber,RelatedTo,class -> concept,3.745397175200515
wool,cotton,RelatedTo,class -> concept,3.371646482061843
wool,cotton,RelatedTo,concept -> class,2.8007141946296485
wool,animal,RelatedTo,class -> concept,2.172556098240044
wool,coat,RelatedTo,class -> concept,2.0591260281974
wool,sweater,AtLocation,class -> concept,2.0
wool,fleece,IsA,concept -> class,2.0
wool,alpaca,IsA,concept -> class,2.0
wool,coat,IsA,class -> concept,2.0
wool,vicuna,IsA,concept -> class,2.0
wool,fleece,Synonym,concept -> class,2.0
wool,ket,RelatedTo,concept -> class,1.0
wool,zanella,RelatedTo,concept -> class,1.0
wool,sheep,RelatedTo,class -> concept,1.0
wool,british,HasContext,class -> concept,1.0
wool,sheep,AtLocation,class -> concept,1.0
wool,coat,MadeOf,concept -> class,1.0
wool,sheep,HasA,concept -> class,1.0
wool,pine,RelatedTo,class -> concept,1.0
wool,livery,RelatedTo,concept -> class,1.0
wool,stapler,RelatedTo,concept -> class,1.0
wool,shaggy,RelatedTo,concept -> class,1.0
wool,fleece,RelatedTo,concept -> class,1.0
wool,himation,RelatedTo,concept -> class,1.0
wool,tree,RelatedTo,class -> concept,1.0
wool,rock,RelatedTo,concept -> class,1.0
wool,garnet,RelatedTo,concept -> class,1.0
wool,sweater,RelatedTo,concept -> class,1.0
wool,alpaca,RelatedTo,concept -> class,1.0
wool,cloth,RelatedTo,class -> concept,1.0
wool,england,RelatedTo,class -> concept,1.0
wool,ruminant,RelatedTo,class -> concept,1.0
wool,grenadine,RelatedTo,concept -> class,1.0
wool,hair,RelatedTo,class -> concept,1.0
wool,fiber,RelatedTo,class -> concept,1.0
wool,fleece,RelatedTo,class -> concept,0.9939999999999998
wool,type,RelatedTo,class -> concept,0.8250000000000002
wool,fleece,RelatedTo,concept -> class,0.7160000000000002
wool,knit,RelatedTo,class -> concept,0.7069999999999999
wool,string,RelatedTo,class -> concept,0.5529999999999999
wool,jumper,RelatedTo,class -> concept,0.4279999999999999
shipwreck,destroy,MannerOf,class -> concept,2.0
shipwreck,fail,MannerOf,class -> concept,2.0
shipwreck,ship,IsA,class -> concept,2.0
shipwreck,subject,MannerOf,class -> concept,2.0
shipwreck,capsizing,IsA,concept -> class,2.0
shipwreck,ruin,MannerOf,class -> concept,2.0
shipwreck,accident,IsA,class -> concept,2.0
shipwreck,ruin,IsA,class -> concept,2.0
shipwreck,wreck,Synonym,concept -> class,2.0
shipwreck,wrack,RelatedTo,concept -> class,1.0
shipwreck,ship,DerivedFrom,class -> concept,1.0
shipwreck,wreck,RelatedTo,class -> concept,1.0
shipwreck,shipbreach,RelatedTo,concept -> class,1.0
shipwreck,boat,RelatedTo,class -> concept,1.0
shipwreck,wreck,RelatedTo,concept -> class,1.0
shipwreck,wreck,DerivedFrom,class -> concept,1.0
shipwreck,ship,RelatedTo,class -> concept,1.0
shipwreck,wrack,DerivedFrom,class -> concept,1.0
shipwreck,water,AtLocation,class -> concept,1.0
shipwreck,ruin,RelatedTo,class -> concept,1.0
shipwreck,mooncusser,RelatedTo,concept -> class,1.0
shipwreck,shipbreach,Synonym,class -> concept,1.0
sailboat,regatta,PartOf,class -> concept,2.0
sailboat,boat,IsA,class -> concept,2.0
sailboat,vehicle,IsA,class -> concept,2.0
sailboat,sharpie,IsA,concept -> class,2.0
sailboat,slang,HasContext,class -> concept,1.0
sailboat,sailer,Synonym,concept -> class,1.0
sailboat,boat,DerivedFrom,class -> concept,1.0
sailboat,mast,PartOf,concept -> class,1.0
sailboat,mast,UsedFor,concept -> class,1.0
sailboat,yacht,IsA,concept -> class,1.0
sailboat,boat,RelatedTo,class -> concept,1.0
sailboat,boat,DerivedFrom,class -> concept,1.0
sailboat,hull,PartOf,concept -> class,1.0
sailboat,lake,AtLocation,class -> concept,1.0
sailboat,boat,IsA,class -> concept,1.0
sailboat,bow,PartOf,concept -> class,1.0
sailboat,yacht,IsA,concept -> class,1.0
sailboat,wind,RelatedTo,concept -> class,0.2339999999999999
yurt,dwelling,IsA,class -> concept,2.0
yurt,vertical,RelatedTo,class -> concept,1.0
yurt,mongolia,RelatedTo,class -> concept,1.0
yurt,kibitka,Synonym,concept -> class,1.0
yurt,ger,RelatedTo,concept -> class,1.0
yurt,ger,RelatedTo,class -> concept,1.0
yurt,conical,RelatedTo,class -> concept,1.0
yurt,wall,RelatedTo,class -> concept,1.0
yurt,roof,RelatedTo,class -> concept,1.0
yurt,smokehole,RelatedTo,concept -> class,1.0
yurt,kibitka,RelatedTo,concept -> class,1.0
yurt,kibitka,Synonym,class -> concept,1.0
yurt,ger,Synonym,class -> concept,1.0
website,web site,Synonym,class -> concept,2.0
website,internet,AtLocation,class -> concept,2.0
website,wiki,IsA,concept -> class,2.0
website,web site,FormOf,concept -> class,2.0
website,web site,FormOf,class -> concept,1.0
website,internet,HasContext,class -> concept,1.0
website,web page,RelatedTo,concept -> class,1.0
website,sitewide,RelatedTo,concept -> class,1.0
website,edit,RelatedTo,concept -> class,1.0
website,wedsite,RelatedTo,concept -> class,1.0
website,wedsite,IsA,concept -> class,1.0
website,blog,RelatedTo,concept -> class,1.0
website,home,AtLocation,concept -> class,1.0
website,web page,IsA,concept -> class,1.0
website,stream key,RelatedTo,concept -> class,1.0
website,web site,IsA,concept -> class,1.0
website,sitewide,RelatedTo,concept -> class,1.0
website,mirror,RelatedTo,concept -> class,1.0
website,edit,RelatedTo,concept -> class,1.0
website,wiki,RelatedTo,concept -> class,1.0
website,blog,IsA,concept -> class,1.0
website,webshite,RelatedTo,concept -> class,1.0
website,front door,RelatedTo,concept -> class,1.0
website,web page,RelatedTo,class -> concept,1.0
website,wedsite,DerivedFrom,concept -> class,1.0
website,web site,FormOf,concept -> class,1.0
website,base,IsA,concept -> class,0.5
website,webshite,EtymologicallyRelatedTo,concept -> class,0.25
website,link,RelatedTo,concept -> class,0.2059999999999999
crossword,cross,DerivedFrom,class -> concept,1.0
crossword,puzzle,Synonym,concept -> class,1.0
crossword,light,RelatedTo,concept -> class,1.0
crossword,grid,RelatedTo,class -> concept,1.0
crossword,unclued,RelatedTo,concept -> class,1.0
crossword,game,RelatedTo,class -> concept,1.0
crossword,cross,DerivedFrom,class -> concept,1.0
crossword,kakuro,RelatedTo,concept -> class,1.0
crossword,grid,RelatedTo,concept -> class,1.0
crossword,puzzle,RelatedTo,class -> concept,1.0
crossword,nina,RelatedTo,concept -> class,1.0
crossword,scrabble,RelatedTo,concept -> class,1.0
crossword,word,DerivedFrom,class -> concept,1.0
crossword,puzzle,RelatedTo,concept -> class,0.5019999999999998
menu,cafe,AtLocation,class -> concept,4.0
menu,resturant,AtLocation,class -> concept,2.82842712474619
menu,list,IsA,class -> concept,2.0
menu,carte,Synonym,concept -> class,2.0
menu,bill,IsA,class -> concept,2.0
menu,fare,IsA,class -> concept,2.0
menu,fare,Synonym,concept -> class,2.0
menu,lcarte,IsA,concept -> class,2.0
menu,agenda,IsA,class -> concept,2.0
menu,prix fixe,IsA,concept -> class,2.0
menu,food,RelatedTo,class -> concept,1.939
menu,list,RelatedTo,class -> concept,1.794
menu,bar,AtLocation,class -> concept,1.0
menu,drop down,RelatedTo,concept -> class,1.0
menu,computing,HasContext,class -> concept,1.0
menu,diner,AtLocation,class -> concept,1.0
menu,dish,RelatedTo,class -> concept,1.0
menu,table,AtLocation,class -> concept,1.0
menu,carte,RelatedTo,concept -> class,1.0
menu,drop down,RelatedTo,concept -> class,1.0
menu,list,IsA,class -> concept,1.0
menu,list,RelatedTo,class -> concept,1.0
menu,prix fixe,RelatedTo,concept -> class,1.0
menu,listing,RelatedTo,class -> concept,0.2610000000000001
menu,large,RelatedTo,concept -> class,0.1379999999999999
menu,paste,RelatedTo,concept -> class,0.104
menu,book,RelatedTo,class -> concept,0.1009999999999999
plate,dish,RelatedTo,class -> concept,11.477978916168126
plate,food,RelatedTo,class -> concept,10.119881422230204
plate,eating,RelatedTo,class -> concept,9.977574855645036
plate,round,RelatedTo,class -> concept,9.10362565135452
plate,dinner,RelatedTo,class -> concept,9.057814305890798
plate,flat,RelatedTo,class -> concept,8.472307831990053
plate,table,AtLocation,class -> concept,7.211102550927979
plate,bowl,RelatedTo,class -> concept,5.6423399401312215
plate,saucer,RelatedTo,class -> concept,5.352756299328412
plate,kitchen,AtLocation,class -> concept,5.291502622129181
plate,eat,RelatedTo,class -> concept,5.219195340279955
plate,table,RelatedTo,class -> concept,4.995197693785502
plate,utensil,RelatedTo,class -> concept,4.292784644027696
plate,holder,RelatedTo,class -> concept,3.793678953206241
plate,food,AtLocation,concept -> class,3.4641016151377544
plate,kitchen,RelatedTo,class -> concept,3.2978781056915976
plate,fork,AtLocation,concept -> class,2.82842712474619
plate,item,RelatedTo,class -> concept,2.6283074401599213
plate,home,RelatedTo,class -> concept,2.6191601707417598
plate,fork,RelatedTo,class -> concept,2.376552124402071
plate,container,RelatedTo,class -> concept,2.261857643619509
plate,record,RelatedTo,concept -> class,2.196360626126776
plate,receptacle,IsA,class -> concept,2.0
plate,comb,IsA,concept -> class,2.0
plate,dish,IsA,concept -> class,2.0
plate,cheese,AtLocation,concept -> class,2.0
plate,coat,MannerOf,class -> concept,2.0
plate,dish,IsA,class -> concept,2.0
plate,crust,IsA,class -> concept,2.0
plate,chicken,AtLocation,concept -> class,2.0
plate,escutcheon,IsA,concept -> class,2.0
plate,tube,PartOf,class -> concept,2.0
plate,cabinet,AtLocation,class -> concept,2.0
plate,structure,PartOf,class -> concept,2.0
plate,structure,IsA,class -> concept,2.0
plate,shell,Synonym,concept -> class,2.0
plate,place,RelatedTo,class -> concept,1.6149999999999998
plate,large,RelatedTo,class -> concept,1.536
plate,glass,RelatedTo,class -> concept,1.463
plate,saucer,RelatedTo,concept -> class,1.33
plate,base,RelatedTo,concept -> class,1.2320000000000002
plate,spoon,RelatedTo,class -> concept,1.231
plate,knife,RelatedTo,class -> concept,1.089
plate,vessel,RelatedTo,class -> concept,1.0469999999999997
plate,ballet,RelatedTo,concept -> class,1.0
plate,mouth,RelatedTo,class -> concept,1.0
plate,lady,RelatedTo,concept -> class,1.0
plate,brass,Synonym,concept -> class,1.0
plate,fur,RelatedTo,class -> concept,1.0
plate,frog,RelatedTo,concept -> class,1.0
plate,epijugal,RelatedTo,concept -> class,1.0
plate,contest,RelatedTo,class -> concept,1.0
plate,knocker,RelatedTo,concept -> class,1.0
plate,food,RelatedTo,class -> concept,1.0
plate,run,RelatedTo,class -> concept,1.0
plate,dish,RelatedTo,concept -> class,1.0
plate,dentistry,HasContext,class -> concept,1.0
plate,egg,AtLocation,concept -> class,1.0
plate,tide dial,RelatedTo,concept -> class,1.0
plate,record,RelatedTo,class -> concept,1.0
plate,cafeteria,AtLocation,class -> concept,1.0
plate,dipper,RelatedTo,concept -> class,1.0
plate,slice,RelatedTo,concept -> class,1.0
